COOPID,CD,ELEM,UN,YEAR,MO,DA,TIME, VALUE,F,F
134381,00,QPCP,HT,1991,07,06,0130, 00010, , 
134381,00,QPCP,HT,1991,07,06,2500, 00010, , 
134381,00,QPCP,HT,1991,07,09,0615, 00010, , 
134381,00,QPCP,HT,1991,07,09,0730, 00010, , 
134381,00,QPCP,HT,1991,07,09,0745, 00010, , 
134381,00,QPCP,HT,1991,07,09,0815, 00010, , 
134381,00,QPCP,HT,1991,07,09,0915, 00010, , 
134381,00,QPCP,HT,1991,07,09,1515, 00010, , 
134381,00,QPCP,HT,1991,07,09,1545, 00010, , 
134381,00,QPCP,HT,1991,07,09,2500, 00070, , 
134381,00,QPCP,HT,1991,07,11,0115, 00010, , 
134381,00,QPCP,HT,1991,07,11,0130, 00010, , 
134381,00,QPCP,HT,1991,07,11,0145, 00010, , 
134381,00,QPCP,HT,1991,07,11,0215, 00010, , 
134381,00,QPCP,HT,1991,07,11,0230, 00010, , 
134381,00,QPCP,HT,1991,07,11,0245, 00010, , 
134381,00,QPCP,HT,1991,07,11,0500, 00010, , 
134381,00,QPCP,HT,1991,07,11,0530, 00010, , 
134381,00,QPCP,HT,1991,07,11,0545, 00010, , 
134381,00,QPCP,HT,1991,07,11,0615, 00010, , 
134381,00,QPCP,HT,1991,07,11,0815, 00010, , 
134381,00,QPCP,HT,1991,07,11,1115, 00010, , 
134381,00,QPCP,HT,1991,07,11,2115, 00010, , 
134381,00,QPCP,HT,1991,07,11,2500, 00130, , 
134381,00,QPCP,HT,1991,07,23,0045, 00010, , 
134381,00,QPCP,HT,1991,07,23,2500, 00010, , 
134381,00,QPCP,HT,1991,07,28,2230, 00020, , 
134381,00,QPCP,HT,1991,07,28,2500, 00020, , 
134381,00,QPCP,HT,1991,08,01,0015, 00000,g, 
134381,00,QPCP,HT,1991,08,01,2500, 00000, , 
134381,00,QPCP,HT,1991,08,05,0545, 00010, , 
134381,00,QPCP,HT,1991,08,05,0945, 00010, , 
134381,00,QPCP,HT,1991,08,05,1000, 00010, , 
134381,00,QPCP,HT,1991,08,05,1015, 00010, , 
134381,00,QPCP,HT,1991,08,05,1030, 00010, , 
134381,00,QPCP,HT,1991,08,05,1100, 00010, , 
134381,00,QPCP,HT,1991,08,05,1200, 00010, , 
134381,00,QPCP,HT,1991,08,05,2030, 00010, , 
134381,00,QPCP,HT,1991,08,05,2100, 00010, , 
134381,00,QPCP,HT,1991,08,05,2215, 00010, , 
134381,00,QPCP,HT,1991,08,05,2500, 00100, , 
134381,00,QPCP,HT,1991,08,06,1000, 00010, , 
134381,00,QPCP,HT,1991,08,06,2500, 00010, , 
134381,00,QPCP,HT,1991,08,08,0630, 00010, , 
134381,00,QPCP,HT,1991,08,08,0645, 00020, , 
134381,00,QPCP,HT,1991,08,08,0700, 00020, , 
134381,00,QPCP,HT,1991,08,08,1045, 00010, , 
134381,00,QPCP,HT,1991,08,08,2500, 00060, , 
134381,00,QPCP,HT,1991,08,16,2230, 00010, , 
134381,00,QPCP,HT,1991,08,16,2500, 00010, , 
134381,00,QPCP,HT,1991,08,17,0200, 00030, , 
134381,00,QPCP,HT,1991,08,17,0215, 00010, , 
134381,00,QPCP,HT,1991,08,17,0230, 00010, , 
134381,00,QPCP,HT,1991,08,17,0245, 00010, , 
134381,00,QPCP,HT,1991,08,17,2500, 00060, , 
134381,00,QPCP,HT,1991,08,18,0945, 00010, , 
134381,00,QPCP,HT,1991,08,18,2500, 00010, , 
134381,00,QPCP,HT,1991,09,01,0015, 00000,g, 
134381,00,QPCP,HT,1991,09,01,2500, 00000, , 
134381,00,QPCP,HT,1991,09,03,1400, 00050, , 
134381,00,QPCP,HT,1991,09,03,1415, 00050, , 
134381,00,QPCP,HT,1991,09,03,1430, 00020, , 
134381,00,QPCP,HT,1991,09,03,1445, 00010, , 
134381,00,QPCP,HT,1991,09,03,2500, 00130, , 
134381,00,QPCP,HT,1991,09,09,2200, 00010, , 
134381,00,QPCP,HT,1991,09,09,2500, 00010, , 
134381,00,QPCP,HT,1991,09,11,1000, 00010, , 
134381,00,QPCP,HT,1991,09,11,1745, 00010, , 
134381,00,QPCP,HT,1991,09,11,2500, 00020, , 
134381,00,QPCP,HT,1991,09,15,0915, 00010, , 
134381,00,QPCP,HT,1991,09,15,1845, 00010, , 
134381,00,QPCP,HT,1991,09,15,2000, 00010, , 
134381,00,QPCP,HT,1991,09,15,2500, 00030, , 
134381,00,QPCP,HT,1991,09,16,0230, 00020, , 
134381,00,QPCP,HT,1991,09,16,2500, 00020, , 
134381,00,QPCP,HT,1991,09,17,2300, 00010, , 
134381,00,QPCP,HT,1991,09,17,2500, 00010, , 
134381,00,QPCP,HT,1991,10,01,0015, 00000,g, 
134381,00,QPCP,HT,1991,10,01,2500, 00000, , 
134381,00,QPCP,HT,1991,10,02,1730, 00030, , 
134381,00,QPCP,HT,1991,10,02,1745, 00030, , 
134381,00,QPCP,HT,1991,10,02,1800, 00010, , 
134381,00,QPCP,HT,1991,10,02,1945, 00010, , 
134381,00,QPCP,HT,1991,10,02,2030, 00010, , 
134381,00,QPCP,HT,1991,10,02,2500, 00090, , 
134381,00,QPCP,HT,1991,10,03,0815, 00010, , 
134381,00,QPCP,HT,1991,10,03,2145, 00010, , 
134381,00,QPCP,HT,1991,10,03,2200, 00010, , 
134381,00,QPCP,HT,1991,10,03,2215, 00010, , 
134381,00,QPCP,HT,1991,10,03,2230, 00020, , 
134381,00,QPCP,HT,1991,10,03,2315, 00010, , 
134381,00,QPCP,HT,1991,10,03,2400, 00010, , 
134381,00,QPCP,HT,1991,10,03,2500, 00080, , 
134381,00,QPCP,HT,1991,10,04,0045, 00010, , 
134381,00,QPCP,HT,1991,10,04,0100, 00010, , 
134381,00,QPCP,HT,1991,10,04,0145, 00010, , 
134381,00,QPCP,HT,1991,10,04,0430, 00010, , 
134381,00,QPCP,HT,1991,10,04,0545, 00010, , 
134381,00,QPCP,HT,1991,10,04,0715, 00030, , 
134381,00,QPCP,HT,1991,10,04,0730, 00010, , 
134381,00,QPCP,HT,1991,10,04,0745, 00020, , 
134381,00,QPCP,HT,1991,10,04,0815, 00010, , 
134381,00,QPCP,HT,1991,10,04,0845, 00010, , 
134381,00,QPCP,HT,1991,10,04,0915, 00010, , 
134381,00,QPCP,HT,1991,10,04,1630, 00010, , 
134381,00,QPCP,HT,1991,10,04,1645, 00010, , 
134381,00,QPCP,HT,1991,10,04,2500, 00160, , 
134381,00,QPCP,HT,1991,10,18,2245, 00010, , 
134381,00,QPCP,HT,1991,10,18,2500, 00010, , 
134381,00,QPCP,HT,1991,10,23,1300, 00040, , 
134381,00,QPCP,HT,1991,10,23,2500, 00040, , 
134381,00,QPCP,HT,1991,10,28,0515, 00010, , 
134381,00,QPCP,HT,1991,10,28,1145, 00010, , 
134381,00,QPCP,HT,1991,10,28,1415, 00010, , 
134381,00,QPCP,HT,1991,10,28,2500, 00030, , 
134381,00,QPCP,HT,1991,10,29,1615, 00010, , 
134381,00,QPCP,HT,1991,10,29,2500, 00010, , 
134381,00,QPCP,HT,1991,10,30,0115, 00010, , 
134381,00,QPCP,HT,1991,10,30,2500, 00010, , 
134381,00,QPCP,HT,1991,10,31,0745, 00010, , 
134381,00,QPCP,HT,1991,10,31,1900, 00010, , 
134381,00,QPCP,HT,1991,10,31,2015, 00010, , 
134381,00,QPCP,HT,1991,10,31,2100, 00010, , 
134381,00,QPCP,HT,1991,10,31,2130, 00010, , 
134381,00,QPCP,HT,1991,10,31,2500, 00050, , 
134381,00,QPCP,HT,1991,11,01,0015, 00000,g, 
134381,00,QPCP,HT,1991,11,01,0045, 00010, , 
134381,00,QPCP,HT,1991,11,01,0100, 00010, , 
134381,00,QPCP,HT,1991,11,01,0130, 00010, , 
134381,00,QPCP,HT,1991,11,01,0200, 00010, , 
134381,00,QPCP,HT,1991,11,01,0245, 00010, , 
134381,00,QPCP,HT,1991,11,01,0300, 00010, , 
134381,00,QPCP,HT,1991,11,01,0345, 00010, , 
134381,00,QPCP,HT,1991,11,01,0500, 00010, , 
134381,00,QPCP,HT,1991,11,01,1300, 00010, , 
134381,00,QPCP,HT,1991,11,01,2500, 00090, , 
134381,00,QPCP,HT,1991,11,06,0700, 99999,{, 
134381,00,QPCP,HT,1991,11,06,2500, 00000,P, 
134381,00,QPCP,HT,1991,11,07,0600, 99999,}, 
134381,00,QPCP,HT,1991,11,07,2500, 00000,P, 
134381,00,QPCP,HT,1991,11,11,0545, 00010, , 
134381,00,QPCP,HT,1991,11,11,2500, 00010, , 
134381,00,QPCP,HT,1991,11,14,1515, 00010, , 
134381,00,QPCP,HT,1991,11,14,2045, 00010, , 
134381,00,QPCP,HT,1991,11,14,2145, 00010, , 
134381,00,QPCP,HT,1991,11,14,2230, 00010, , 
134381,00,QPCP,HT,1991,11,14,2500, 00040, , 
134381,00,QPCP,HT,1991,11,17,0415, 00010, , 
134381,00,QPCP,HT,1991,11,17,0730, 00010, , 
134381,00,QPCP,HT,1991,11,17,0830, 00010, , 
134381,00,QPCP,HT,1991,11,17,1030, 00010, , 
134381,00,QPCP,HT,1991,11,17,1200, 00010, , 
134381,00,QPCP,HT,1991,11,17,1315, 00010, , 
134381,00,QPCP,HT,1991,11,17,1430, 00010, , 
134381,00,QPCP,HT,1991,11,17,1515, 00010, , 
134381,00,QPCP,HT,1991,11,17,1600, 00010, , 
134381,00,QPCP,HT,1991,11,17,2015, 00010, , 
134381,00,QPCP,HT,1991,11,17,2030, 00010, , 
134381,00,QPCP,HT,1991,11,17,2045, 00010, , 
134381,00,QPCP,HT,1991,11,17,2400, 00010, , 
134381,00,QPCP,HT,1991,11,17,2500, 00130, , 
134381,00,QPCP,HT,1991,11,18,0015, 00020, , 
134381,00,QPCP,HT,1991,11,18,0130, 00010, , 
134381,00,QPCP,HT,1991,11,18,2500, 00030, , 
134381,00,QPCP,HT,1991,11,19,2045, 00010, , 
134381,00,QPCP,HT,1991,11,19,2500, 00010, , 
134381,00,QPCP,HT,1991,11,23,0230, 00010, , 
134381,00,QPCP,HT,1991,11,23,2500, 00010, , 
134381,00,QPCP,HT,1991,11,26,2400, 00010, , 
134381,00,QPCP,HT,1991,11,26,2500, 00010, , 
134381,00,QPCP,HT,1991,11,28,0315, 00010, , 
134381,00,QPCP,HT,1991,11,28,0945, 00010, , 
134381,00,QPCP,HT,1991,11,28,2500, 00020, , 
134381,00,QPCP,HT,1991,11,29,1915, 00010, , 
134381,00,QPCP,HT,1991,11,29,2145, 00010, , 
134381,00,QPCP,HT,1991,11,29,2315, 00010, , 
134381,00,QPCP,HT,1991,11,29,2330, 00010, , 
134381,00,QPCP,HT,1991,11,29,2500, 00040, , 
134381,00,QPCP,HT,1991,12,01,0015, 00000,g, 
134381,00,QPCP,HT,1991,12,01,2500, 00000, , 
134381,00,QPCP,HT,1991,12,02,0700, 99999,a, 
134381,00,QPCP,HT,1991,12,02,2500, 00000,I, 
134381,00,QPCP,HT,1991,12,04,0600, 00020,A, 
134381,00,QPCP,HT,1991,12,04,2500, 00020,P, 
134381,00,QPCP,HT,1991,12,05,1300, 00010, , 
134381,00,QPCP,HT,1991,12,05,2500, 00010, , 
134381,00,QPCP,HT,1991,12,12,0445, 00010, , 
134381,00,QPCP,HT,1991,12,12,0515, 00010, , 
134381,00,QPCP,HT,1991,12,12,0530, 00010, , 
134381,00,QPCP,HT,1991,12,12,0600, 00010, , 
134381,00,QPCP,HT,1991,12,12,0745, 00010, , 
134381,00,QPCP,HT,1991,12,12,2500, 00050, , 
134381,00,QPCP,HT,1991,12,19,1300, 00010, , 
134381,00,QPCP,HT,1991,12,19,2500, 00010, , 
134381,00,QPCP,HT,1991,12,20,1000, 00010, , 
134381,00,QPCP,HT,1991,12,20,1100, 00010, , 
134381,00,QPCP,HT,1991,12,20,1200, 00010, , 
134381,00,QPCP,HT,1991,12,20,1245, 00010, , 
134381,00,QPCP,HT,1991,12,20,1400, 00010, , 
134381,00,QPCP,HT,1991,12,20,1715, 00010, , 
134381,00,QPCP,HT,1991,12,20,2500, 00060, , 
134381,00,QPCP,HT,1991,12,22,2145, 00010, , 
134381,00,QPCP,HT,1991,12,22,2230, 00010, , 
134381,00,QPCP,HT,1991,12,22,2315, 00010, , 
134381,00,QPCP,HT,1991,12,22,2345, 00010, , 
134381,00,QPCP,HT,1991,12,22,2500, 00040, , 
134381,00,QPCP,HT,1991,12,23,0215, 00010, , 
134381,00,QPCP,HT,1991,12,23,2500, 00010, , 
134381,00,QPCP,HT,1992,01,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,01,01,2500, 00000, , 
134381,00,QPCP,HT,1992,01,02,0200, 00010, , 
134381,00,QPCP,HT,1992,01,02,0930, 00010, , 
134381,00,QPCP,HT,1992,01,02,2500, 00020, , 
134381,00,QPCP,HT,1992,01,22,1430, 00010, , 
134381,00,QPCP,HT,1992,01,22,1800, 00010, , 
134381,00,QPCP,HT,1992,01,22,2500, 00020, , 
134381,00,QPCP,HT,1992,02,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,02,01,2500, 00000, , 
134381,00,QPCP,HT,1992,02,14,1345, 00010, , 
134381,00,QPCP,HT,1992,02,14,2045, 00010, , 
134381,00,QPCP,HT,1992,02,14,2100, 00020, , 
134381,00,QPCP,HT,1992,02,14,2115, 00010, , 
134381,00,QPCP,HT,1992,02,14,2200, 00010, , 
134381,00,QPCP,HT,1992,02,14,2500, 00060, , 
134381,00,QPCP,HT,1992,02,15,1030, 00010, , 
134381,00,QPCP,HT,1992,02,15,2500, 00010, , 
134381,00,QPCP,HT,1992,02,17,1615, 00010, , 
134381,00,QPCP,HT,1992,02,17,1645, 00010, , 
134381,00,QPCP,HT,1992,02,17,1715, 00010, , 
134381,00,QPCP,HT,1992,02,17,1800, 00010, , 
134381,00,QPCP,HT,1992,02,17,1830, 00010, , 
134381,00,QPCP,HT,1992,02,17,2500, 00050, , 
134381,00,QPCP,HT,1992,02,24,0700, 00010, , 
134381,00,QPCP,HT,1992,02,24,0915, 00010, , 
134381,00,QPCP,HT,1992,02,24,1330, 00010, , 
134381,00,QPCP,HT,1992,02,24,1445, 00010, , 
134381,00,QPCP,HT,1992,02,24,1530, 00010, , 
134381,00,QPCP,HT,1992,02,24,1630, 00010, , 
134381,00,QPCP,HT,1992,02,24,2500, 00060, , 
134381,00,QPCP,HT,1992,02,25,1815, 00010, , 
134381,00,QPCP,HT,1992,02,25,2500, 00010, , 
134381,00,QPCP,HT,1992,03,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,03,01,2500, 00000, , 
134381,00,QPCP,HT,1992,03,06,1630, 00010, , 
134381,00,QPCP,HT,1992,03,06,1700, 00020, , 
134381,00,QPCP,HT,1992,03,06,1730, 00010, , 
134381,00,QPCP,HT,1992,03,06,1800, 00020, , 
134381,00,QPCP,HT,1992,03,06,1845, 00010, , 
134381,00,QPCP,HT,1992,03,06,2500, 00070, , 
134381,00,QPCP,HT,1992,03,18,0915, 00010, , 
134381,00,QPCP,HT,1992,03,18,1045, 00010, , 
134381,00,QPCP,HT,1992,03,18,1145, 00010, , 
134381,00,QPCP,HT,1992,03,18,1245, 00010, , 
134381,00,QPCP,HT,1992,03,18,1400, 00010, , 
134381,00,QPCP,HT,1992,03,18,1515, 00010, , 
134381,00,QPCP,HT,1992,03,18,1545, 00010, , 
134381,00,QPCP,HT,1992,03,18,1630, 00010, , 
134381,00,QPCP,HT,1992,03,18,1745, 00010, , 
134381,00,QPCP,HT,1992,03,18,1930, 00010, , 
134381,00,QPCP,HT,1992,03,18,2145, 00010, , 
134381,00,QPCP,HT,1992,03,18,2500, 00110, , 
134381,00,QPCP,HT,1992,03,21,1915, 00010, , 
134381,00,QPCP,HT,1992,03,21,2500, 00010, , 
134381,00,QPCP,HT,1992,03,28,1915, 00010, , 
134381,00,QPCP,HT,1992,03,28,2500, 00010, , 
134381,00,QPCP,HT,1992,03,29,1400, 00010, , 
134381,00,QPCP,HT,1992,03,29,2500, 00010, , 
134381,00,QPCP,HT,1992,04,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,04,01,2500, 00000, , 
134381,00,QPCP,HT,1992,04,10,0030, 00010, , 
134381,00,QPCP,HT,1992,04,10,0045, 00010, , 
134381,00,QPCP,HT,1992,04,10,0115, 00010, , 
134381,00,QPCP,HT,1992,04,10,0500, 00010, , 
134381,00,QPCP,HT,1992,04,10,2400, 00010, , 
134381,00,QPCP,HT,1992,04,10,2500, 00050, , 
134381,00,QPCP,HT,1992,04,11,0030, 00010, , 
134381,00,QPCP,HT,1992,04,11,0145, 00010, , 
134381,00,QPCP,HT,1992,04,11,2500, 00020, , 
134381,00,QPCP,HT,1992,04,16,0200, 00010, , 
134381,00,QPCP,HT,1992,04,16,0215, 00010, , 
134381,00,QPCP,HT,1992,04,16,0230, 00010, , 
134381,00,QPCP,HT,1992,04,16,0245, 00010, , 
134381,00,QPCP,HT,1992,04,16,0400, 00010, , 
134381,00,QPCP,HT,1992,04,16,0430, 00010, , 
134381,00,QPCP,HT,1992,04,16,0445, 00010, , 
134381,00,QPCP,HT,1992,04,16,2500, 00070, , 
134381,00,QPCP,HT,1992,04,18,0300, 00010, , 
134381,00,QPCP,HT,1992,04,18,1145, 00010, , 
134381,00,QPCP,HT,1992,04,18,1600, 00010, , 
134381,00,QPCP,HT,1992,04,18,1645, 00010, , 
134381,00,QPCP,HT,1992,04,18,2500, 00040, , 
134381,00,QPCP,HT,1992,04,19,0400, 00010, , 
134381,00,QPCP,HT,1992,04,19,0545, 00010, , 
134381,00,QPCP,HT,1992,04,19,0915, 00010, , 
134381,00,QPCP,HT,1992,04,19,0930, 00010, , 
134381,00,QPCP,HT,1992,04,19,0945, 00010, , 
134381,00,QPCP,HT,1992,04,19,1530, 00010, , 
134381,00,QPCP,HT,1992,04,19,1545, 00010, , 
134381,00,QPCP,HT,1992,04,19,1845, 00010, , 
134381,00,QPCP,HT,1992,04,19,1900, 00040, , 
134381,00,QPCP,HT,1992,04,19,2115, 00010, , 
134381,00,QPCP,HT,1992,04,19,2500, 00130, , 
134381,00,QPCP,HT,1992,04,20,0800, 00010, , 
134381,00,QPCP,HT,1992,04,20,1615, 00010, , 
134381,00,QPCP,HT,1992,04,20,2500, 00020, , 
134381,00,QPCP,HT,1992,05,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,05,01,2500, 00000, , 
134381,00,QPCP,HT,1992,05,14,1030, 00010, , 
134381,00,QPCP,HT,1992,05,14,1315, 00010, , 
134381,00,QPCP,HT,1992,05,14,2500, 00020, , 
134381,00,QPCP,HT,1992,05,21,0945, 00030, , 
134381,00,QPCP,HT,1992,05,21,1000, 00150, , 
134381,00,QPCP,HT,1992,05,21,1015, 00060, , 
134381,00,QPCP,HT,1992,05,21,1030, 00010, , 
134381,00,QPCP,HT,1992,05,21,1045, 00010, , 
134381,00,QPCP,HT,1992,05,21,1115, 00010, , 
134381,00,QPCP,HT,1992,05,21,1345, 00010, , 
134381,00,QPCP,HT,1992,05,21,2500, 00280, , 
134381,00,QPCP,HT,1992,05,22,2200, 00020, , 
134381,00,QPCP,HT,1992,05,22,2500, 00020, , 
134381,00,QPCP,HT,1992,06,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,06,01,2500, 00000, , 
134381,00,QPCP,HT,1992,06,06,1245, 00010, , 
134381,00,QPCP,HT,1992,06,06,1300, 00010, , 
134381,00,QPCP,HT,1992,06,06,2500, 00020, , 
134381,00,QPCP,HT,1992,06,19,1915, 00030, , 
134381,00,QPCP,HT,1992,06,19,2500, 00030, , 
134381,00,QPCP,HT,1992,06,20,0130, 00010, , 
134381,00,QPCP,HT,1992,06,20,2500, 00010, , 
134381,00,QPCP,HT,1992,06,23,0700, 99999,{, 
134381,00,QPCP,HT,1992,06,23,2500, 00000,P, 
134381,00,QPCP,HT,1992,06,24,0600, 99999,}, 
134381,00,QPCP,HT,1992,06,24,2500, 00000,P, 
134381,00,QPCP,HT,1992,07,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,07,01,2500, 00000, , 
134381,00,QPCP,HT,1992,07,02,1145, 00030, , 
134381,00,QPCP,HT,1992,07,02,1245, 00040, , 
134381,00,QPCP,HT,1992,07,02,1300, 00030, , 
134381,00,QPCP,HT,1992,07,02,1445, 00030, , 
134381,00,QPCP,HT,1992,07,02,1500, 00010, , 
134381,00,QPCP,HT,1992,07,02,1900, 00010, , 
134381,00,QPCP,HT,1992,07,02,2030, 00030, , 
134381,00,QPCP,HT,1992,07,02,2500, 00180, , 
134381,00,QPCP,HT,1992,07,07,0715, 00010, , 
134381,00,QPCP,HT,1992,07,07,0730, 00020, , 
134381,00,QPCP,HT,1992,07,07,0745, 00010, , 
134381,00,QPCP,HT,1992,07,07,0830, 00010, , 
134381,00,QPCP,HT,1992,07,07,1330, 00010, , 
134381,00,QPCP,HT,1992,07,07,2500, 00060, , 
134381,00,QPCP,HT,1992,07,09,0945, 00010, , 
134381,00,QPCP,HT,1992,07,09,1645, 00010, , 
134381,00,QPCP,HT,1992,07,09,1700, 00040, , 
134381,00,QPCP,HT,1992,07,09,1715, 00010, , 
134381,00,QPCP,HT,1992,07,09,1730, 00010, , 
134381,00,QPCP,HT,1992,07,09,2230, 00010, , 
134381,00,QPCP,HT,1992,07,09,2500, 00090, , 
134381,00,QPCP,HT,1992,07,10,0030, 00010, , 
134381,00,QPCP,HT,1992,07,10,1100, 00010, , 
134381,00,QPCP,HT,1992,07,10,2500, 00020, , 
134381,00,QPCP,HT,1992,07,11,0515, 00020, , 
134381,00,QPCP,HT,1992,07,11,0530, 00010, , 
134381,00,QPCP,HT,1992,07,11,2500, 00030, , 
134381,00,QPCP,HT,1992,07,12,1330, 00010, , 
134381,00,QPCP,HT,1992,07,12,1730, 00010, , 
134381,00,QPCP,HT,1992,07,12,1800, 00010, , 
134381,00,QPCP,HT,1992,07,12,1815, 00010, , 
134381,00,QPCP,HT,1992,07,12,2345, 00010, , 
134381,00,QPCP,HT,1992,07,12,2500, 00050, , 
134381,00,QPCP,HT,1992,07,13,0400, 00020, , 
134381,00,QPCP,HT,1992,07,13,0600, 00010, , 
134381,00,QPCP,HT,1992,07,13,0845, 00010, , 
134381,00,QPCP,HT,1992,07,13,1930, 00010, , 
134381,00,QPCP,HT,1992,07,13,2000, 00020, , 
134381,00,QPCP,HT,1992,07,13,2015, 00010, , 
134381,00,QPCP,HT,1992,07,13,2100, 00010, , 
134381,00,QPCP,HT,1992,07,13,2115, 00040, , 
134381,00,QPCP,HT,1992,07,13,2130, 00010, , 
134381,00,QPCP,HT,1992,07,13,2215, 00010, , 
134381,00,QPCP,HT,1992,07,13,2400, 00010, , 
134381,00,QPCP,HT,1992,07,13,2500, 00160, , 
134381,00,QPCP,HT,1992,07,14,0130, 00010, , 
134381,00,QPCP,HT,1992,07,14,0630, 00010, , 
134381,00,QPCP,HT,1992,07,14,0930, 00010, , 
134381,00,QPCP,HT,1992,07,14,1300, 00010, , 
134381,00,QPCP,HT,1992,07,14,2500, 00040, , 
134381,00,QPCP,HT,1992,07,15,2200, 00010, , 
134381,00,QPCP,HT,1992,07,15,2215, 00010, , 
134381,00,QPCP,HT,1992,07,15,2245, 00010, , 
134381,00,QPCP,HT,1992,07,15,2500, 00030, , 
134381,00,QPCP,HT,1992,07,16,1530, 00010, , 
134381,00,QPCP,HT,1992,07,16,2500, 00010, , 
134381,00,QPCP,HT,1992,07,17,0730, 00010, , 
134381,00,QPCP,HT,1992,07,17,2500, 00010, , 
134381,00,QPCP,HT,1992,07,20,0345, 00010, , 
134381,00,QPCP,HT,1992,07,20,0445, 00010, , 
134381,00,QPCP,HT,1992,07,20,0600, 00010, , 
134381,00,QPCP,HT,1992,07,20,2500, 00030, , 
134381,00,QPCP,HT,1992,07,21,1530, 00010, , 
134381,00,QPCP,HT,1992,07,21,2500, 00010, , 
134381,00,QPCP,HT,1992,07,22,0730, 00010, , 
134381,00,QPCP,HT,1992,07,22,0800, 00010, , 
134381,00,QPCP,HT,1992,07,22,1130, 00010, , 
134381,00,QPCP,HT,1992,07,22,2500, 00030, , 
134381,00,QPCP,HT,1992,07,23,0500, 00010, , 
134381,00,QPCP,HT,1992,07,23,0515, 00010, , 
134381,00,QPCP,HT,1992,07,23,0600, 00010, , 
134381,00,QPCP,HT,1992,07,23,2500, 00030, , 
134381,00,QPCP,HT,1992,07,25,2045, 00050, , 
134381,00,QPCP,HT,1992,07,25,2100, 00040, , 
134381,00,QPCP,HT,1992,07,25,2130, 00010, , 
134381,00,QPCP,HT,1992,07,25,2500, 00100, , 
134381,00,QPCP,HT,1992,07,26,0300, 00010, , 
134381,00,QPCP,HT,1992,07,26,0430, 00010, , 
134381,00,QPCP,HT,1992,07,26,0515, 00010, , 
134381,00,QPCP,HT,1992,07,26,2500, 00030, , 
134381,00,QPCP,HT,1992,07,28,1845, 00020, , 
134381,00,QPCP,HT,1992,07,28,1900, 00010, , 
134381,00,QPCP,HT,1992,07,28,1915, 00010, , 
134381,00,QPCP,HT,1992,07,28,1945, 00010, , 
134381,00,QPCP,HT,1992,07,28,2500, 00050, , 
134381,00,QPCP,HT,1992,07,29,0600, 00080, , 
134381,00,QPCP,HT,1992,07,29,0615, 00010, , 
134381,00,QPCP,HT,1992,07,29,0630, 00010, , 
134381,00,QPCP,HT,1992,07,29,2500, 00100, , 
134381,00,QPCP,HT,1992,07,30,0400, 00020, , 
134381,00,QPCP,HT,1992,07,30,0415, 00010, , 
134381,00,QPCP,HT,1992,07,30,0630, 00010, , 
134381,00,QPCP,HT,1992,07,30,2500, 00040, , 
134381,00,QPCP,HT,1992,08,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,08,01,2500, 00000, , 
134381,00,QPCP,HT,1992,08,26,0030, 00010, , 
134381,00,QPCP,HT,1992,08,26,1045, 00010, , 
134381,00,QPCP,HT,1992,08,26,2500, 00020, , 
134381,00,QPCP,HT,1992,09,01,0015, 00000,g, 
134381,00,QPCP,HT,1992,09,01,2500, 00000, , 
134381,00,QPCP,HT,1992,09,02,0330, 00010, , 
134381,00,QPCP,HT,1992,09,02,2500, 00010, , 
134381,00,QPCP,HT,1992,09,05,2400, 00020, , 
134381,00,QPCP,HT,1992,09,05,2500, 00020, , 
134381,00,QPCP,HT,1992,09,06,0015, 00020, , 
134381,00,QPCP,HT,1992,09,06,0830, 00010, , 
134381,00,QPCP,HT,1992,09,06,2500, 00030, , 
134381,00,QPCP,HT,1992,09,07,1300, 00050, , 
134381,00,QPCP,HT,1992,09,07,1330, 00010, , 
134381,00,QPCP,HT,1992,09,07,1830, 00010, , 
134381,00,QPCP,HT,1992,09,07,1930, 00030, , 
134381,00,QPCP,HT,1992,09,07,1945, 00120, , 
134381,00,QPCP,HT,1992,09,07,2000, 00050, , 
134381,00,QPCP,HT,1992,09,07,2500, 00270, , 
134381,00,QPCP,HT,1992,09,09,0400, 00010, , 
134381,00,QPCP,HT,1992,09,09,0515, 00010, , 
134381,00,QPCP,HT,1992,09,09,0745, 00020, , 
134381,00,QPCP,HT,1992,09,09,0800, 00010, , 
134381,00,QPCP,HT,1992,09,09,0830, 00010, , 
134381,00,QPCP,HT,1992,09,09,1000, 00010, , 
134381,00,QPCP,HT,1992,09,09,2500, 00070, , 
134381,00,QPCP,HT,1992,09,18,0245, 00010, , 
134381,00,QPCP,HT,1992,09,18,0300, 00020, , 
134381,00,QPCP,HT,1992,09,18,0345, 00010, , 
134381,00,QPCP,HT,1992,09,18,2500, 00040, , 
134381,00,QPCP,HT,1992,09,20,1100, 00010, , 
134381,00,QPCP,HT,1992,09,20,1900, 00010, , 
134381,00,QPCP,HT,1992,09,20,2145, 00010, , 
134381,00,QPCP,HT,1992,09,20,2200, 00020, , 
